comment,label
nói_chung đóng_gói sp ok chọn giao hàng nhanh nhận dc hàng hơi chậm bạn nên chọn giao hàng tiết_kiệm có_vẻ nhanh hơn ok hơn á còn về sp thấm mịn da nhưng mùi ko thơm hơi khó_chịu ko như loại sữa ưỡng thể khác bạn chú_trọng mùi cân_nhắc,1
chất_lượng sản_phẩm tuyệt_vời hàng giống hình sẽ ủng_hộ,0
không rõ nguồn_gốc chất_lượng,1
ko hài_lòng đặt 1 đường gởi 1 kiểu,1
đóng_gói sản_phẩm rất đẹp chắc_chắn sản_phẩm như trong hình,0
không chống trầy rửa tay nước nhiều chất_lượng sản_phẩm rất kém,1
mua về mặc đúng 1 lần rách luôn cái túi đường chỉ ẩu sơ_xài,1
sp đẹp  đóng_gói kĩ,0
hàng chuẩn đẹp lắm cám_ơn sh,0
đóng_gói sản_phẩm rất đẹp chắc_chắn nhưng vẫn bị vỡ thanh đường,0
bột không thơm,1
son đẹp nhe đóng_gói cẩn_thận sẽ ủng_hộ mấy lần tới ạ đóng_gói sản_phẩm rất đẹp chắc_chắn đóng_gói sản_phẩm rất đẹp chắc_chắn,0
  vải ko như mong_đợi,1
thật tuyệt_vời thật không_thể tin được,0
hết điện nhanh xài 2h liên_tục không sáng nứa,1
đặt sản_phẩm ship sản_phẩm khác ship 1 thứ ko liên_quan đến người ta dùng hay vứt liên_hệ lại ko thèm trả_lời dám đặt_hàng bên bạn tiếp đay đặt_hàng trên shopee cả trăm lần chưa bao_giờ thất_vọng như_vậy cả,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn thời_gian giao hàng rất nhanh tuy_nhiên tem bị mờ,0
sao đồng_hồ mới chốt lại đen xì thế_này hả,1
giao hàng quá lâu chủ nhiệt_tình,1
chất_lượng sản_phẩm rất kém banh bi đâm mây lô như thê nay ko vao trong bich thê nay thi ăn vao chăc binh_thương đươc,1
sách nhận bị cong quăng góc nhiều tranh bị dập lỗi,1
chất_lượng sản_phẩm tuyệt_vời màu lên rất đẹp,0
ko nhận được hàng,1
rất ưng sẽ ủng_hộ dài,0
giày siêu yêu lunn mang đẹp chân lắm   thanks 5 chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn phục_vụ rất tốt,0
mới mua lan dau ma hối_hận qa chừng  hối_hận vi da k dat het 3 mau lun hihi nhin trog ảnh e tuog đ ho se hơi to_to nhug nhan hag thi dho no nhỏ_nhỏ xinh_xinh hop voi tay con gai vn mjh dho qa đep qa chất  se ug ho dai_dai dep lam mn oi e se gui ảnh sau,0
sản_phẩm tuyệt_vời ạ sẽ ủng_hộ hộp dài_dài vì nhà em có người quen,0
thời_gian giao hàng rất chậm,1
mua về đắp mặt_nạ uống detox pha bột ko tan hết nước lợn_cợn không uống được đắp mặt_nạ càng tệ_hại hơn than dính da rất khó rữa rữa bằng srm 3 lần mới hết da lỗ chân_lông to bột than dính chặt rữa không ra phải dùng kem tẩy tế_bào chết tẩy mới đẩy được than từ lỗ chân_lông ra ngoài rữa sạch xong thấy da không cải_thiện được cả chỉ bị khô do sữ_dụng nhìu chất tẩy rữa còn nguyên bịch không biết dùng làm nữa,1
ship rat nhanh đóng_gói rất kĩ thanks,0
sản_phẩm hơi cũ bị xước nhẹ,1
nâng_cấp lên giá vẫn rẻ obi phân_khúc trùm rồi d,0
rất không đáng tiền chất_lượng sản_phẩm rất kém in rất kém chất_lượng hình mờ còn bị lem lúng_túng quá thất_vọng,1
chất_lượng sản_phẩm rất kém mua 2hu 1,1
đồ j sạc lâu hết pin quá 5,0
10 điểm,0
hat_giong hinh_nhu ko du 100hat,1
chất_lượng sản_phẩm rất kém lừa_đảo nhoá,1
chất_lượng sản_phẩm tuyệt_vời chất_lượng kính chống trầy_sướt không nước đã thử 15phut,0
giày y ảnh đẹp sz giày bé hơn sz giày khác chút_xíu,0
apple đã cạn ý_tưởng rồi không còn thú_vị nữa thời_kỳ huy_hoàng sắp xuống rồi,1
phục_vụ rất tốt nên trừ 1 size đặt,0
noi cam com da chín de o nut u thoi_gian dai com k còn hơi ấm nua,0
người bán trần đức tỷ sản_phẩm y_như hình antutu do mấy lần vẫn chuẩn 130 nghìn điểm game chiến rất tốt max cấu_hình games liên_quân mobile phiên_bản 2 0 pubg chơi được không được mượt như liên_quân nhưng giá tiền rẻ có trải_nghiệm như những máy đắt tiền màn_hình đẹp 2k xem phim rất sướng,0
hàng đóng_gói cẩn_thận gói cả mảnh vỡ gửi khách chất_lượng chưa dùng nên chưa đáng_giá được mới nhận được hàng đã thấy vỡ chán luôn,1
chất_lượng sản_phẩm rất kém chồng mới gội 1 ngày đầu đã đầy gàu sản_phẩm không có tem bảo_hành bảo_đảm hết giống như dùng vỏ sản_phẩm xịn còn ở trong biết ak hjx hjx,1
bán hàng hay lừa khách mua tớ đã hỏi rất kĩ màu_sắc nhắn luôn nếu ko còn đúng màu hủy đơn giúp bạn chưa giao hàng nhưng vẫn nhất_quyết đẩy hàng ko đúng màu như ép khách lấy vậy thắc_mắc ko 1 câu xin_lỗi rồi trốn_tránh việc giải_quyết bằng cách chặn khách,1
sản_phẩm có dấu_hiệu đã qua sử_dụng phần đế nhìn cũ có nhiều vết xước,1
phục_vụ kémshop giao sai mã hàng,1
gộp đơn hàng gồm 10 đôi tất 1 mũ 1 bộ_đồ body 102k đơn hàng 241k nhưng mở hàng ra chỉ nhận được 1mux 10 đôi tất còn bộ_đồ 102k không thấy dêd nghị gửi trả kêu k trả lừa_đảo vcc,1
giá say goodbye 4ever rồi giá cạnh_tranh kiểu thua vè cả chất lẫn giá_cả tầm_giá mido tissot movado sang_trọng lich_lãm vật_liệu phải gọi nồi_đồng_cối_đá đã vậy anh gear s2 chình_ình ra giá chi 5 đến 7 triệu thiết kệ nổi_bật tính_năng đảm_bảo chỉ có ngang hoặc hơn chứ không thua,1
dien_thoai sac hok_do bao_hanh qua phuc_tap hok chiu doi moi khach_hang bo tay,1
giày trấts quá,0
lần đầu tham_dự chắc hy_vọng tạo ra được nhiều bất_ngờ giải đua,0
chất_lượng sản_phẩm tuyệt_vời tốt hơn so vs giá tiền,0
tiki giai hàng rất nhanh đánh_giá cao về điều còn về son không hài_lòng màu son nhợt_nhạtđánh lên môi bết cục_cục rất xấu thất_vọng mua rất nhiều lần trên tiki chỉ duy_nhất lần không hài_lòng son cứ như hết date ấy chắc tại hàng sale,1
hàng đóng_gói kỹ sản_phẩm dùng rất tốt sẽ tiếp_tục ủng_hộ,0
giao hàng kém chất_lượng gãy    gọi đổi hàng lơ_là phải tự gửi lại,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn còn đc tặng quà nửa ạ,0
giao hàng nhanh hơn 1 ngày nhưng xài ko đc,1
giày dẹp,0
máy đẹp chỉ tiếc nghe mùi silicon nhìn_chung ok giá,0
đặt_hàng bên 3 lần ưng cả 3,0
tinh dâu dương toc qua khac mô ta không thây han lun,1
nồi nấu cháo ok lắm đóng_gói sản_phẩm rất đẹp chắc_chắn,0
sản_phẩm về dùng bị lỗi,1
lúc nhận được hàng kính đã bị vỡ hết do bên giao hàng ẩu quá báo phát gửi lại ngay cái khác best chiều khách,0
lưới đồ free có khác dùng 1 ngày rách luôn,1
sản_phẩm dc còn độ bền thời_gian trả_lời,0
gel quá tốt ko bị bóng nhờn giữ ẩm lâu,0
phải nói quá xinh thôi ce ạ vải dày_dặn giá cạnh_tranh bỏ tiền ra mua 3 bộ babynous ko bằng đc 1 bộ sẽ ủng_hộ dài_dài nhé,0
mua 1 size 3 giao mấy size,1
sim rất ok hạn sd đúng 1 năm vô mạng ngon giao hơi trễ nhưng không sao tư_vấn tận_tình,0
chất_lượng sản_phẩm tốt đóng_gói sản_phẩm đẹp chắc_chắn,0
giao hàng đủ số_lượng nhưng tồi_tệ hơn bóng sáng bóng ko sáng màu xanh_dương ko có cái ság cả,1
chất_lượng sản_phẩm rất kém đóng_gói sản_phẩm rất kém phục_vụ rất kém rất không đáng tiền thời_gian giao hàng rất chậmquạt íu_xìu ý giãm giá khác giãm bán giá cứ mua,1
ko biết xuất_xứ từ,1
hộp thiết_kế ổn nhưng chất_liệu giấy flashcard quá mỏng mực in không được đẹp hình minh_họa chưa ổn đơn_điệu một_số không hợp nghĩa của từ,1
xài cũng dc tiền_nào_của_đo,0
đồng_hồ bị rớt viên đá trong kính,1
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn tg giao hàng chậm dù_sao vẫn đánh_giá 5 vì sp tốt,0
giao hàg sai size sai màu,1
chất k_tót lắm,1
quạt rất mát tốt mua thử 1 cái tốn những 50k ship biết v mua nhiều hơn,0
kết_hợp tập_thể_dục dùg đều_đặn bữa ăn lành_mạnh herbalife đã giảm được 25kg trog_vòg 2 tháng,0
kem mịn tệp màu nghĩ 52 sáng nhưng hóa_ra vừa in luôn rất nhẹ mặt tự_nhiên,0
kẹp tóc rất đau da_đầu do không trơn dễ hư tóc giữ nhiệt kém chất_lượng sản_phẩm kém,1
tiki đóng_gói sản_phẩm rất tệ để trong thùng lại không bọc đc cái bọc để tránh dơ sách sách bị ướt lại còn rất dơ,1
hang tot đung như mâu,0
 nồi về bị méo móp hết mặc_dù thấy đóng_gói cẩn_thận chắc mua sale nên hàng lỗi theo như_vậy mua 99k không_nhẽ chả lại cũng mất_công mang gửi trả chưa nấu thử chưa biết có nấu được cơm ko,1
gia ơ enpi bao_giơ cung ôn hơn so vơi cac khac mong sơm mơ rông nhâp vê nhiêu san_phâm khac nưa,0
chất_lượng sản_phẩm kém lỗi sản_phẩm sản_phẩm bẩn,1
hộp hơi méo tem sp hơi nát,1
nhận được hàng quá hài_lòng về chất_lượng chủ chọn mấy hoạ_tiết rất dễ_thương chất mềm mịn dày_dặn nữa chứ thích quá lại ủng_hộ tiếp cảm_ơn chủ đã tư_vấn nhiệt_tình nha chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn phục_vụ rất tốt,0
chất_lượng sản_phẩm vượt_trội so giá ủng_hộ dài2,0
đẹp đúng như hình   nhưng rộng muôn gấp đôi tay,0
cùng mua nhưng chất_lượng sản_phẩm khác nhau,1
chất ko đc đẹp mấy,1
chất_lượng quá tốt còn đẹp hơn tưởng_tượng hài_lòng vô_cùng chủ dễ_thương nhiệt_tình săn đc giá hủy_diệt mã giảm_giá ship về tận nhà 2 đôi chỉ 400k giá quá hời sản_phẩm tốt như_vậy,0
che được vết thâm mụn_ruồi tốt,0
in rất rõ nét rất đáng tiền giao hàng siêu nhanh cố_điều card hơi mỏng,0
không_thể ngờ được lenovo quá đỉnh đưa tính_năng vốn chỉ có trong viễn_tưởng đt quá đỉnh hy_vọng chiếc super smartphone nàu sớm bán trong tương_lai gần,0
giao sai hàng khách,1
đóng_gói sản_phẩm rất đẹp chắc_chắn phục_vụ rất tốt chất_lượng sản_phẩm tuyệt_vời rất đáng tiền thời_gian giao hàng rất nhanh,0
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời phục_vụ rất tốt phục_vụ rất tốt thời_gian giao hàng rất nhanh,0
sản_phẩm đẹp nhưng dùng sau 1 thời_gian 1 tháng bị ko ăn bếp điện nữa có_vẻ chiên_xào mùi_vị k ngon bằng chảo bt,1
 hơn_nữa tư vẫn không nhiệt_tình giao hàng lâu,1
vượt quá mong_đợi làm rất kĩ sẽ mua thêm voucher,0
 tuy_nhiên có_thể nguyên_tác hay chắc_chắn nó phải hay cũng chính vì_thế mới được đón_nhận ngoài_ra tuy_vậy tôi sẽ cố_gắng ghi_nhớ tên những dịch_giả cách viết giòn_gãy không gây được một_chút thú_vị người đọc có_lẽ trên mọi hệ quy_chiếu cuốn sách đều dài sự không mướt_mát làm tôi không_thể hết chặng đường ít có để đọng lại,1
hàng đóng_gói kĩ giao hàng nhanh màu son lên mịn mượt giữ màu lâu mùi cũng thơm nữa,0
mua vì tiêu_đề review khá thu_hút nhưng đọc chỉ muốn vứt như_vậy có_thể do biên_dịch kém cách dàn_trang rối_rắm nội_dung lặp_đi_lặp_lại thậm_chí cực_đoan,1
ok hàng đẹp,0
hơi rộng nhưng sáng đẹp,0
chất_lượng sản_phẩm rất kém rất không đáng tiền phục_vụ rất kémsản_phẩm rất kém chất_lượng ae lưu_ý mua,1
thích lắm a phận làm fan_girl đu idol gặp được như còn hơn chứ từ sản_phẩm đến giá_cả đều tuyệt_vời,0
17cu mua lg v10 vừa đẹp con dư tiền,1
chất_lượng sản_phẩm rất kém phục_vụ rất kémbán hàng kiểu trí_tráảnh của có 2 khoá chính giao khách túi 1 khoáchả đáng tiền nhưng mua sự bực_mình ngườicảm_giác bị lừa rất ức_chế khuyên anh_em không nên mua hàng ở,1
hàng đóng_gói cẩn_thận gói cả mảnh vỡ gửi khách chất_lượng chưa dùng nên chưa đáng_giá được mới nhận được hàng đã thấy vỡ chán luôn,1
mẫu đẹp nhưng ko đúng như quảng_cáo tắm thôi đã vô nước,1
cánh_quạt éo quay,1
mùi thơm ngọt có_điều không hài_lòng trên trang ghi xuất_xứ singapore nhận hàng lại sản_xuất ở trung_quốc,1
chat_luong san_pham chua_tot,1
cung dc,0
không ưng lắm bởi_vì không chọn được màu t thích ,1
đặt bẫy cũng 6 miếng rồi chẳng dính con hình_như cái mùi keo làm chuột nó tránh hoặc k có tác_dụng chuột lớn,1
chất_lượng sản_phẩm kém hàng lỗi cũng giao khách,1
chất_lượng sản_phẩm tuyệt_vời rất đáng tiền thời_gian giao hàng rất nhanh nói_chung hàng rất tốt dù kh có hình nhưng rất thích,0
chất_lượng sản_phẩm rất kém giao hàng đặt 11 số giao 10 số mạng kém không nổi facebook cần được đổi_trả hàng,1
chất_lượng sản_phẩm tuyệt_vời đã kiểm_tra test thử 6 kim hoạt_động bình_thường chống nước chống xước tốt 5 sao shopee 10 sao,0
tư_vấn nhiệt_tình hàng chất_lượng chuẩn đẹp,0
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn phục_vụ rất tốt còn bền hay không chưa biết,0
mấy cái quần_đùi in giặt bị ra màu tèm_lem hết rùi ơi huhu,1
đặt 1 hộp màu xanh dương đến nhận hàng trầy_xước khắp hợp dù được trong túi chống sốc tem chống hàng giả bi bong 13 tiki có đổi hàng nhanh gọn phỉ nói dịch_vụ giao hàng của tiki quá tốt tuy_nhiên sản_phẩm được đổi cũng bị trầy_xước kém hơn hình rất nhiều,1
dong goi san_pham kem,1
 cần lưu_ý ko có hướng_dẫn lắp_ráp,1
chất dsepj giá hợp_lý ship nhanh_chóng,0
sản_phẩm bảo_quản không tốt bụi bám nhìn rất bẩn đã hoàn_trả,1
dương chỉ may xấu_tệ k ok,1
lon sữa bị móp_méo,1
mùi quá dở ngoài sự tưởng_tượng,1
hàng ngon nhé ae chưa dùng volcanic bao_giờ nên không biết fake hay real nhưng hình_thức rất oke vuốt cũng rất sướng đặc_biệt phù_hợp ae tóc dầu hoặc ra nhiều mồ_hôi nên vuốt tóc hơi ẩm vì vuốt khô khá rít mùi giống xmen for boss chất_lượng giá fake cũng mua,0
chấ chất_lượng sản_phẩm tuyệt_vờiđồng_hồ rất đẹp,0
  đóng_gói sản_phẩm rất đẹp chắc_chắn phục_vụ rất tốt thời_gian giao hàng rất nhanh chất_lượng xài rồi đánh_giá sau qua lần sử_dụng đầu không vừa_ý nướng thịt lâu chính phải hẹn hai lần lần đầu 30p lần sau thêm 15p nữa mới chính thit thịt không được vàng 2 sao,1
tôi dùng rất nhiều sản_phẩm của minh long tôi háo_hức loạt nồi mới của minh long nhưng dùng được ba lần nồi đã nứt chảy hết ra ngoài tôi hấp hai lần cua kho thịt lửa nhỏ bị như thế_này tôi chủ_quan mở hàng đã không kiểm_tra nhưng thực_sự thất_vọng,1
mới mua 2 tháng đã hư rồi còn hạn bảo_hành có được bảo_hành k,1
máy nhận về dùng bị lỗi không hỗ_trợ đầy_đủ chất_lượng sản_phẩm rất kém phục_vụ rất kém,1
nước_hoa thơm giữ mùi ok,0
cá_nhân đánh_giá cao cách trình_bày bìa phần giới_thiệu rất đặc_sắc nhưng khá thất_vọng nội_dung 23 dung_lượng toàn quyển sách thấy không có gay cắn cả đúng_ra bất_ngờ gay cắn mới điểm hay của truyện trinh_thám kinh_dị tất_nhiên theo ý_kiến cá_nhân đã đặt kì_vọng khá cao cuốn sách dùng cả tiền tết để mua nhưng_mà đọc xong khá thất_vọng 2 sao đánh_giá cái bìa tựa đề,1
