comment,label
" Thật tuyệt vời,  mình rất rất ưng sản phẩm này!  Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền",0
Đóng gói cực chắc chắn ạ. Em cảm ơn chị. Mà vận chuyển xa nên ko tránh khỏi tình trạng rễ trần te tua tơi tả 😂😂😂,0
Chất lượng sản phẩm rất kém Mua về mà k lột đc quá thất vọng,1
sp 1 kiểu . Lần sau ko mua gì của shop nữa .  chẳng biết thật giả thế nào lên ko dám dùng . theo như vậy vậy thì hình 1 kiểu .  hình thì có chữ trên sản phẩm .  còn sản phẩm nhận được không hề có chữ . shop còn nói chữ trên sản phẩm do shop dán lên,1
Tốt đóng gói gọn đẹp pad dài vải mềm rất đã,0
Gộp đơn hàng gồm 10 đôi tất 1 mũ 1 bộ đồ body 102k. Đơn hàng 241k. Nhưng mở hàng ra thì chỉ nhận được 1mux 10 đôi tất còn bộ đồ 102k thì không thấy đâu. Dêd nghị shop gửi trả mình thì shop kêu k trả. Lừa đảo vcc,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn đồ chơi cho bé rất thích,0
Đặt sz M giao sz L giao hàng lâu thất vọng,1
khăn mỏng quá -.-,1
Mở hộp ra đã rụng ngay em chốt.,1
Mở hộp  ra đầu tiên là thấy thơm nè...ăn sợi chà bông mềm vừa ko quá khô.nêm vừa miệng nè..nói chung là ngon .mình ăn hết lại ủng hộ shop tiếp❤,0
Giao thieu kep đuoi muỗi tinh dầu.k cần giải quyết.xóA SHOPEE vì có  khong can lam an giả dối,1
Giao hàng sai sản phẩm.mà hnay ngày thứ năm rồi cũng chưa giai quyết cho khách hàng nữa.mua dt 3220 mà giao cái khác,1
Khi đặt hàng tg có sẵn ai ngờ đâu order rõ lâu. Lỡ đặt r đành chờ. Lúc hàg về sp k như quảng cáo. K sạc để dùng pin đc. Mà fai cắm vào pin dự phòng hoặc cắm điện mới dùng đc. K hề tiện dụng. H kẹp vào xe đẩy em bé lại cứ fai lòng thòng thêm 1 cục pin dự phòng. Tốn tiền. K nên mua,1
Shop giao nhằm màuđể màu trắng mà shop giao màu đen,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.hy vọng Sài hợp kg bị gàu ,0
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Hàng chuẩn auth. Đóng hộp cẩn thận mình rất ưng,0
Nhanh quá ad ạk. Icheck ra Hàng chuẩn Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,0
Hàng bị móp do vận chuyển chất lượng chưa biết có ảnh hưởng gì không nói chung chưa hài lòng!,1
Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Hàng rất đẹp,0
:)) Gọi điện dặn dò shop các kiểu con đà điểu. Kết quả shop cho 10 cái như một. Phản hồi lại thì bảo ngẫu nhiên. Lần trước đặt 2 cái 18. Thì gửi 1 cái 18 1 cái 15m. Nói chung là phục vụ kém thái độ không tốt,1
Khó mở  nắp. Đóng gói sản phẩm rất đẹp và chắc chắn,0
Chat lượng hang bt,0
Vải dỏm Không đáng tiền,1
Dùng cá nhân 100ea nhiều quá,0
Rất đáng tiền  Shop phục vụ rất tốt,0
tuy nhiên Xong giờ ôm nỗi buồn gặm nhấm sách một mềnh  vì vậy Rõ là cô đơn  Còn về nội dung sách thì chắc tâm trạng đang buồn nên thấy sách cũng buồn  cần lưu ý Mình hơi buồn một tẹo vì mua sách với thông báo sẽ nhận được chữ ký kèm theo nhưng khi nhận được sách thì lật tới lật lui cũng không thấy chữ ký đâu . Có cảm giác hình như mình đã bắt gặp đâu đó ngoài đời  Nói chung là niềm vui thì ít mà nỗi buồn thì nhiều .  Cứ ôm suy nghĩ là anh Nguyễn Đức Anh sẽ ký vào một chỗ nào đó bí mật nên ôm hi vọng lật từng trang sách,1
San phẩm xâu chất lượng không như mong muôn,1
Chất vải xấu ko giống trong hình,1
Máy ko tốt shop lại đổ cho sp giá thấp nên chỉ được như vậy,1
Mình định mua cáp sạc nhưng lại mua nhầm sp này. Cho hỏi có tác dụng j vậy. @@!,1
Đóng hàng rất okhàng chất lượng Chất lượng sản phẩm tuyệt vời,0
"""Thiết kế thua SamsungSamsung thiết kế cân đối đẹp hơn""",1
mua 2c mà shop jao y chang. bùn shop ghê😥,1
"""San pham nay hay qua, se mua ngay""",0
Tiền nào của lấy không có chuyện ai bán rẻ . Giao hàng rất nhanh ,0
Thơm dễ sợ thơm. Ng yêu hỏi ăn kẹo cam à 🤣. Sẽ ủng hộ shop sau khi dùng xong 2 hộp 😊,0
Chất lượng sản phẩm tuyệt vời...rất hài lòng...nhưng bị 2 quần nhỏ...,0
Qua nho. K the dung dc j Chất lượng sản phẩm rất kém,1
Thời gian giao hàng nhanh đồng hồ được bọc trong hộp rất đẹp sang trọng. Mỗi tội hơi to. ,0
"Tiêu để 1 kiêu, giao hàng 1 kiểu. Muốn trả lại hàng thì thủ tục quá lằng nhằng  Cực kì không hài lòng",1
Siêu nước lúc đun kêu to. Mới đun lần đầu mà thấy đáy siêu đã sùi vẩn rồi,1
ngoài ra Thấy thất vọng quáGiày cũ giống như ai đã sử dụng rồi,1
Đã nhận hàng nhưng bị vỡ 2 hũ làm sữa. Làm sao để mua bổ sung đây.,0
Shop duy nhất  t cảm thấy uy tín ở sp này.  Thời gian giao hàng rất nhanh,0
Mua hàng 3 hop nhưng shop giao 1 hộp. Gọi shop đồng ý chuyển khoản trả lại tiền Đã gửi số tài khoản cho shop. Vấn đề trả lại tiền hay ko thì fai chờ bên shop mới biết. Đợi 1 tuần shop vẫn ko trả lại tiền,1
T k check đc mã vạch. Kbiet chất lương ra sao,1
.   . Liên hệ bên shop thì không nghe máy .  Sản phẩm bị lỗi . Chính sách đổi trả không hỗ trợ,1
Bảo lấy cao 3.5cm mà lấy 2cm. Lừa đảo. Nhiều chi tiết may lỗi k đáng mua,1
Mùi vi thơm ngon ko biết có giảm được cân ko,0
Giày y ảnh đẹp. Mà sz giày này bé hơn sz giày khác chút xíu. ,0
Thời gian giao hàng rất nhanh . Gặm nướu hơi cứng em bé chỉ cầm chơi chứ gặm thấy đau đau,0
Hàng Casio chính hãng Bitex phân phối yên tâm về chất lượng cho con em học tập,0
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Không biết cách sử dung pm shop k trả lời,0
Đóng gói sản phẩm rất đẹp và chắc chắn. Shop phục vụ rất tốt. Chất lượng sản phẩm tương đối tốt =)) nếu chất lượng bền đẹp sẽ ủng hộ shop tiếp,0
. chất lượng tệ hàng ko như hình đỗ long tùn lum,1
Đóng gói sản phẩm rất đẹp và rất rất chắc chắn. Chắc đến mực ko thể bẹp luôn bọc kĩ quá k biết hàng mình có gì luôn. Thời gian giao hàng siêu siêu nhanh. K kịp trở tay lấy hàng.,0
"Sản phẩm đúng giá, giao hàng nhanh! Đã kích hoạt và sử dụng thành công. Điểm trừ là hụt mất một tuần sử dụng.",1
Lần đầu mua hàng của shop và rất thích vì giao hàng nhanh gói chắc chắn. Trước khi giao shop còn chụp hình  để khách yên tâm về sản phẩm mình mua sẽ tiếp tục ủng hộ shop ♥️,0
Well done,0
Mùi kinh khủng không thơm xài ko dc vì bị đặc quá,1
Đóng gói đẹp .☺️,0
Áo mỏng  đặt xanh rêu  nhưng giao màu đen ,1
Khác tấm trong hình :( ,0
Có hơi lỗi về hoàn thiện nhưng chấp nhận được. Sử dụng tốt.,0
Mất tiền ngu..vẫn đang chờ shop bắn trả lại tiền như đã hứa.mua lần t1 thiếu tận mấy sp bảo sh bù sh bảo đặt đơn khác sh sẽ gửi kèm hàng bù.oke đặt lần t2 và kết quả cũng k nhận đc hàng bù nào luôn..làm ăn có tâm thì chắc chẳng để nv,1
Giá rẻ nhưng chất lượng tốt bề mặt êm,0
Đóng gói sản phẩm rất đẹp và chắc chắn.  Hàng phù hợp với mình ,0
Chất lượng sản phẩm tuyệt vời be nha mjh an 3con nay la hon chen ruoi com.khong can dut nhu moi khi.tks shop,0
Cuốn sách nhỏ không đề cập đến giống dạng status không có gì đọng lại và đáng nhớ sau khi đọc hết cuốn. Cả trang giấy có vài dòng chữ....,1
Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn.  Shop phục vụ rất tốt. Ưng rất ưng 😊,0
86 cái bánh  ngon mới nguyên.  Chất lượng sản phẩm tuyệt vời,0
Thời gian giao hàng rất nhanh mình đang bán mặt nạ Yến từ thiên nhiên rất là tốt luôn mọi người ơi vô ủng hộ mình nhé <3,0
Người giao hàng còn chậm. Mặt hàng kjông đúng như trong hình shop,1
may mua ko co song ko dung dc Ma ko biết cách doi lai,1
Đóng gói sản phẩm kém Đế giày không chắc chắn  Không đáng tiền Giày bị móp.,1
Túi dài nhưng hơi mỏng. Giá vậy là ok rồi,0
Không như mong đợi. Ko có hồng ngoại mà chỉ là 2 bóng led nháy. Chất lượng sản phẩm rất kém Rất không đáng tiền,1
"Đóng gói kĩ & kute. Hàng đẹp, sạc ngon lành. Nhưng lưu ý: muốn xài quick charge nên nhớ chỉ cắm 1 slot usb thôi. Cắm 2 slot là chỉ sạc được tối đa 18W ( kể cả khi chỉ cắm xài 1 slot, slot còn lại cắm dây nhưng không xài cũng không xài được quick charge nha). Túm cái váy lại là ngon.",0
Chất lượng sản phẩm tuyệt vời.nhận xong rất ưng ý.giao hàng nhanh.kim chạy đủ.chống nước ok.thanks shop,0
Hàng bị vỡ 1 chút nhưng vẫn dùng được.thời gian đợi lâu qias,1
Chất lượng sản phẩm rất kémXài chưa đc 1ngày đã hư đm,1
Giày đẹp. Đi mềm chân. Nhưng do chân mình nhỏ quá nên dù size 35 mà vẫn hơi rộng. 5 sao cho chất lượng. Giao hàng siêu nhanh.,0
Đóng gói sản phẩm rất đẹp và chắc chắn cảm ơn món quà nhỏ nhỏ của shop :))),0
Chất lượng sản phẩm tuyệt vời ngũ cốc rất thơm và béo ủng hộ chị dài dài nk,0
Shop đưa nhầm màu,1
Shop gói hàng cẩn thận hàng giao rất nhanh bình pongdang của mình bị mất ngay nửa chứ water nhưng vẫn cho shop 5 sao nhé,0
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn  Rất đáng tiền . Thời gian giao hơi chậm nhưng from xinh và chất lượng lắm lắm nha ,0
Chất lượng sản phẩm rất tốt  uy tín là nơi tin tưởng để mua mĩ phẩm ,0
Thời gian giao hàng rất chậm Đóng gói sản phẩm rất kém Shop phục vụ rất kém,1
Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh( đặt từ tối hqa thì trưa 15h đã tới ) 💖💖💖 sản phẩm được xếp trong thùng vô cùng gọn nhìn rất ưa mắt 😘😍,0
Giá thành tốt,0
Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh. Chất lượng chờ time,0
Chất lượng sản phẩm tuyệt vời...đi rất êm chân...sẽ ủng hộ shop nhiều,0
Kính xịn dễ sợ kính full box ma bị tróc nước roi.lân trc dat 1 đơn thì giao thíu hag,1
"Mình bỏ ra 139k để mua tai nghe mới chứ không phải tai nghe thanh lí.  Nếu giảm giá để bán tai nghe thanh lí thì thông báo luôn để người ta đỡ tức giận.  Mình mua tai nghe trên Tiki nhưng của nhà cung cấp khác được 1 2 tháng thì hỏng. Lần này mình nghĩ mua của nhà cung cấp là Tiki thì chất lượng sẽ tốt hơn nhưng không.  Vỏ hộp lúc nhận đã cũ rích vì mở ra mở vào, hộp lại bẩn, tem nốt cắt rõ rành rành.  Nhìn thực sự bực mình.  Mình luôn tin tưởng Tiki hơn Lazada.  Tai nghe khác mình mua không phải nhà cung cấp là Tiki nên chất lượng có không tốt mình cũng không trách nhưng mà thế này thì quá tồi. Hi vọng nó không chóng hỏng. Bỏ tiền ra mua mong mua được sự chất lượng và mua cả sự tin tưởng nữa đấy! Mua đồ trên Tiki chất lượng chắc chỉ có sách. Hình ảnh mình chụp còn đẹp chán so với bên ngoài! Định cho 1 sao nhưng giao hàng sớm 2 ngày nên cho 2 sao.",1
Đặt 4 giao 3.ib shop k TL.1 lần k có lần 2,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Rất đáng tiền  Được tặng thêm gói essence dùng thử nữa❤,0
Sản phẩm siêu tuyệt sách siêu đẹp.,0
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt. Nhưng a giao hàng thái độ rất khó chịu hy vọng có mua hàng nữa sẽ ko gặp lại a ta,0
Hàng như hình đi êm. Giao hàng nhanh.,0
Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh  Shop phục vụ rất tốt,0
Tư vấn nhiệt tình! Sản phẩm ok! Tks shop!,0
Hậu quả dẫn đến tình trạng như vậy là tất yếu và phản ứng của dân là điều dễ hiểu .,1
Đóng gói sản phẩm rất đẹp và chắc chắn. Chưa biết chất lượng thế nào nhưng nhìn đẹp và chắc chắn,0
Chất lượng sản phẩm tuyệt vời.ăn ngon lắm nhé cả nhà.mỗi tội giao hàng hơi lâu,0
Đóng gói sản phẩm kém.chất lượng tạm ổn. Shop phục vụ kém,1
Quạt đẹp  mua đồ shop rất hài lòng !!,0
Giao hàng nhanh!!chất lượng sản phẩm tuyệt vời,0
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt.cảm ơn shop nhé,0
Mình đặt mua 1 bộ combo bài Uno đại chiến và 2 bản mở rộng 119k ( đặt lúc chiều tối lên xem lại còn có 99k ) với 1 bộ combo 2 bọc nilong để bọc bài 30k giao hàng trong 2h phí ship 29k. Cuối cùng giao thiếu 1 bộ mở rộng Uno Storm bài lỗi có 4 con số 6 trong khi không có con 9 nào. Sáng gọi điện tổng đài hỗ trợ bảo 1 - 2 ngày có người lên lấy lại hàng đợi mấy ngày nữa mới đổi lại được hàng mới. Vậy mình cần gấp và phí giao 2h ai chịu trách nhiệm cho mình? Đây không phải lỗi của mình cuối cùng mất tiền ship đã vậy đợi mấy ngày để đổi trả giao hàng bình thường trong khi mình cần gấp để mang về quê. Chính sách quá tệ mình mua hàng Tiki cũng nhiều rồi toàn muan sách truyện giao rất tốt. Lần đầu mua đồ chơi lại bị vậy sẽ không bao giờ có chuyện mình đặt mua đồ chơi trên Tiki nữa.,1
Giày đi rất êm chân. Đúng size và màu.Đặc biệt chủ shop rất nhiệt tình.  Rất đáng tiền,0
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,0
